partner_ID,hotel,is_canceled,total_cost,days_betwee_reservation_and_check_in,arrival_date_year,arrival_date_month,arrival_date_week_number,arrival_date_day_of_month,stays_in_weekend_nights,stays_in_week_nights,adults,children,babies,meal_booked,market_segment,distribution_channel,is_repeated_guest,previous_cancellations,previous_bookings_not_canceled,reserved_room_type,assigned_room_type,booking_changes,required_car_parking_spaces,total_of_special_requests,reservation_status,reservation_status_date
6,Resort Hotel,1,430,141,2016,May,22,25,2,5,2,0,0,BB,Offline TA/TO,TA/TO,0,0,0,D,D,0,0,0,Canceled,25/05/2016
25,Resort Hotel,0,240,225,2016,May,22,26,0,3,1,0,0,BB,Groups,Direct,0,0,0,A,A,2,0,0,Check-Out,29/05/2016
20,Resort Hotel,0,180,225,2016,May,22,26,0,3,2,0,0,BB,Groups,Direct,0,0,0,A,A,1,1,0,Check-Out,29/05/2016
7,Resort Hotel,1,200,183,2016,May,22,26,0,3,2,0,0,BB,Online TA,TA/TO,0,0,0,D,D,0,0,1,Canceled,09/03/2016
18,Resort Hotel,0,190,225,2016,May,22,26,0,3,1,0,0,BB,Groups,Direct,0,0,0,A,A,2,0,0,Check-Out,29/05/2016
11,Resort Hotel,0,270,225,2016,May,22,26,1,3,2,0,0,BB,Groups,Direct,0,0,0,A,C,2,1,0,Check-Out,30/05/2016
21,Resort Hotel,0,280,225,2016,May,22,26,1,3,1,0,0,BB,Groups,Direct,0,0,0,A,A,2,0,0,Check-Out,30/05/2016
13,Resort Hotel,0,300,225,2016,May,22,26,1,3,1,0,0,BB,Groups,Direct,0,0,0,A,A,3,0,0,Check-Out,30/05/2016
23,Resort Hotel,0,290,225,2016,May,22,26,1,3,2,0,0,BB,Groups,Direct,0,0,0,A,D,2,1,0,Check-Out,30/05/2016
21,Resort Hotel,0,300,225,2016,May,22,26,1,3,2,0,0,BB,Groups,Direct,0,0,0,A,D,3,0,0,Check-Out,30/05/2016
12,Resort Hotel,0,170,225,2016,May,22,26,0,3,1,0,0,BB,Groups,Direct,0,0,0,A,A,2,0,0,Check-Out,29/05/2016
11,Resort Hotel,1,50,7,2016,May,22,27,0,1,1,0,0,HB,Groups,Corporate,0,0,0,A,A,0,0,0,Canceled,25/05/2016
2,Resort Hotel,1,50,7,2016,May,22,27,0,1,1,0,0,HB,Groups,Corporate,0,0,0,A,A,0,0,0,Canceled,25/05/2016
4,Resort Hotel,1,100,135,2016,May,22,27,0,2,2,0,0,BB,Direct,Direct,0,0,0,D,D,0,0,0,Canceled,13/04/2016
12,Resort Hotel,1,100,100,2016,May,22,27,0,2,2,0,0,BB,Online TA,TA/TO,0,0,0,A,A,0,0,2,Canceled,06/04/2016
1,Resort Hotel,1,190,11,2016,May,22,27,1,2,2,2,0,BB,Online TA,TA/TO,0,0,0,G,G,0,0,0,Canceled,16/05/2016
7,Resort Hotel,1,100,18,2016,May,22,27,0,2,2,2,0,BB,Online TA,TA/TO,0,0,0,G,G,0,0,1,Canceled,14/05/2016
5,Resort Hotel,0,210,225,2016,May,22,28,1,1,1,0,0,HB,Groups,TA/TO,0,0,0,A,E,1,0,0,Check-Out,30/05/2016
3,Resort Hotel,0,140,225,2016,May,22,28,1,1,2,0,0,HB,Groups,TA/TO,0,0,0,A,E,0,0,0,Check-Out,30/05/2016
28,Resort Hotel,1,430,116,2016,May,22,28,2,5,2,0,0,BB,Offline TA/TO,TA/TO,0,0,0,D,D,0,0,1,Canceled,03/02/2016
17,Resort Hotel,1,430,116,2016,May,22,28,2,5,2,0,0,BB,Offline TA/TO,TA/TO,0,0,0,D,D,0,0,1,Canceled,03/02/2016
27,Resort Hotel,1,470,102,2016,May,22,28,2,5,2,1,0,HB,Offline TA/TO,TA/TO,0,0,0,D,D,3,0,0,Canceled,31/03/2016
17,Resort Hotel,1,660,107,2016,May,23,29,4,6,2,0,0,BB,Offline TA/TO,TA/TO,0,0,0,E,E,0,0,0,Canceled,26/05/2016
15,Resort Hotel,1,290,126,2016,May,23,30,1,4,2,0,0,HB,Offline TA/TO,TA/TO,0,0,0,A,A,0,0,0,Canceled,28/01/2016
12,Resort Hotel,1,430,136,2016,May,23,30,2,5,2,0,0,BB,Online TA,TA/TO,0,0,0,A,A,0,0,1,Canceled,25/01/2016
8,Resort Hotel,0,860,213,2016,May,23,30,4,10,1,0,0,HB,Offline TA/TO,TA/TO,0,0,0,A,A,0,0,1,Check-Out,13/06/2016
6,Resort Hotel,1,250,63,2016,May,23,31,0,5,2,0,0,BB,Online TA,TA/TO,0,0,0,A,A,0,0,1,Canceled,13/05/2016
12,Resort Hotel,1,430,102,2016,May,23,31,2,5,2,0,0,BB,Online TA,TA/TO,0,0,0,A,A,0,0,0,Canceled,14/04/2016
27,Resort Hotel,1,150,215,2016,June,23,1,0,3,2,0,0,FB,Groups,TA/TO,0,0,0,A,A,0,0,0,Canceled,01/12/2015
21,Resort Hotel,1,150,30,2016,June,23,1,0,3,2,0,0,BB,Online TA,TA/TO,0,0,0,A,A,0,0,0,Canceled,10/05/2016
8,Resort Hotel,1,240,43,2016,June,23,1,0,3,3,0,0,BB,Online TA,TA/TO,0,0,0,G,G,2,0,0,Canceled,03/05/2016
3,Resort Hotel,1,150,215,2016,June,23,1,0,3,2,0,0,FB,Groups,TA/TO,0,0,0,A,A,0,0,0,Canceled,01/12/2015
4,Resort Hotel,1,200,215,2016,June,23,1,0,3,2,0,0,FB,Groups,TA/TO,0,0,0,A,A,0,0,0,Canceled,01/12/2015
27,Resort Hotel,1,530,107,2016,June,23,1,2,7,2,0,0,BB,Online TA,TA/TO,0,0,0,A,A,0,0,2,Canceled,19/02/2016
22,Resort Hotel,1,330,101,2016,June,23,2,2,3,2,0,0,BB,Online TA,TA/TO,0,0,0,E,E,0,0,0,Canceled,14/03/2016
22,Resort Hotel,1,190,182,2016,June,23,3,1,2,2,0,0,HB,Groups,TA/TO,0,0,0,A,A,0,0,0,Canceled,20/01/2016
15,Resort Hotel,1,190,182,2016,June,23,3,1,2,2,0,0,HB,Groups,TA/TO,0,0,0,A,A,0,0,0,Canceled,20/01/2016
12,Resort Hotel,1,330,81,2016,June,23,3,2,3,2,0,0,BB,Online TA,TA/TO,0,0,0,A,A,0,0,0,Canceled,18/05/2016
4,Resort Hotel,1,430,136,2016,June,23,3,2,5,2,0,0,BB,Online TA,TA/TO,0,0,0,A,A,0,0,1,Canceled,14/04/2016
2,Resort Hotel,1,120,264,2016,June,23,4,1,1,2,0,0,BB,Online TA,TA/TO,0,0,0,A,A,0,0,3,Canceled,17/11/2015
19,Resort Hotel,1,430,37,2016,June,23,4,2,5,2,0,0,BB,Online TA,TA/TO,0,0,0,A,A,0,0,0,Canceled,11/05/2016
8,Resort Hotel,1,280,46,2016,June,24,5,2,2,2,0,0,BB,Online TA,TA/TO,0,0,0,A,A,0,0,0,Canceled,13/05/2016
15,Resort Hotel,1,380,94,2016,June,24,6,1,5,2,0,0,HB,Direct,Direct,0,0,0,A,A,2,0,0,Canceled,04/05/2016
22,Resort Hotel,1,570,151,2016,June,24,6,3,6,3,1,0,BB,Online TA,TA/TO,0,0,0,H,H,0,0,0,Canceled,11/01/2016
13,Resort Hotel,0,660,322,2016,June,24,6,3,7,1,2,0,BB,Offline TA/TO,TA/TO,0,0,0,A,C,2,0,2,Check-Out,16/06/2016
8,Resort Hotel,0,620,322,2016,June,24,6,3,7,2,0,0,BB,Offline TA/TO,TA/TO,0,0,0,A,A,0,0,1,Check-Out,16/06/2016
17,Resort Hotel,1,430,95,2016,June,24,7,2,5,2,0,0,BB,Online TA,TA/TO,0,0,0,A,A,0,0,1,Canceled,09/04/2016
10,Resort Hotel,1,200,97,2016,June,24,8,0,4,2,0,0,BB,Online TA,TA/TO,0,0,0,A,A,0,0,1,Canceled,05/06/2016
23,Resort Hotel,1,430,14,2016,June,24,8,2,4,2,0,0,BB,Online TA,TA/TO,0,0,0,A,A,0,0,0,Canceled,26/05/2016
12,Resort Hotel,1,430,152,2016,June,24,8,2,5,2,0,0,BB,Online TA,TA/TO,0,0,0,A,A,0,0,0,Canceled,04/04/2016
2,Resort Hotel,1,380,143,2016,June,24,9,2,4,2,0,0,HB,Online TA,TA/TO,0,0,0,A,A,0,0,1,Canceled,23/01/2016
9,Resort Hotel,0,410,141,2016,June,24,9,2,5,2,0,0,FB,Offline TA/TO,TA/TO,0,0,0,A,A,0,0,0,Check-Out,16/06/2016
12,Resort Hotel,0,240,266,2016,June,24,10,1,2,2,0,0,BB,Online TA,TA/TO,0,0,0,A,A,0,0,1,Check-Out,13/06/2016
5,Resort Hotel,1,330,16,2016,June,24,10,2,3,3,1,0,BB,Online TA,TA/TO,0,0,0,H,H,0,0,0,Canceled,29/05/2016
14,Resort Hotel,1,260,16,2016,June,24,11,2,2,1,0,0,BB,Online TA,TA/TO,0,0,0,A,A,0,0,0,Canceled,31/05/2016
16,Resort Hotel,1,380,17,2016,June,24,11,2,3,3,1,0,BB,Online TA,TA/TO,0,0,0,H,H,0,0,0,Canceled,29/05/2016
6,Resort Hotel,1,430,191,2016,June,24,11,2,5,2,0,0,BB,Offline TA/TO,TA/TO,0,0,0,A,A,0,0,0,Canceled,23/03/2016
9,Resort Hotel,1,260,277,2016,June,25,12,2,2,2,0,0,Undefined,Groups,TA/TO,0,0,0,A,A,0,0,0,Canceled,29/03/2016
13,Resort Hotel,1,280,277,2016,June,25,12,2,2,2,0,0,Undefined,Groups,TA/TO,0,0,0,A,A,0,0,0,Canceled,29/03/2016
13,Resort Hotel,1,280,277,2016,June,25,12,2,2,2,0,0,Undefined,Groups,TA/TO,0,0,0,A,A,0,0,0,Canceled,29/03/2016
4,Resort Hotel,1,180,55,2016,June,25,12,2,0,2,0,0,BB,Online TA,TA/TO,0,0,0,A,A,0,0,0,Canceled,18/04/2016
14,Resort Hotel,1,280,277,2016,June,25,12,2,2,2,0,0,Undefined,Groups,TA/TO,0,0,0,A,A,0,0,0,Canceled,29/03/2016
5,Resort Hotel,1,330,277,2016,June,25,12,2,2,2,0,0,Undefined,Groups,TA/TO,0,0,0,A,A,0,0,0,Canceled,29/03/2016
6,Resort Hotel,1,280,277,2016,June,25,12,2,2,2,0,0,Undefined,Groups,TA/TO,0,0,0,A,A,0,0,0,Canceled,29/03/2016
9,Resort Hotel,1,90,65,2016,June,25,13,1,0,2,0,0,BB,Direct,Direct,0,0,0,A,A,0,0,0,Canceled,27/04/2016
27,Resort Hotel,1,240,32,2016,June,25,13,1,3,2,0,0,BB,Online TA,TA/TO,0,0,0,A,A,0,0,0,Canceled,14/05/2016
16,Resort Hotel,1,260,146,2016,June,25,13,1,3,2,0,0,HB,Offline TA/TO,TA/TO,0,0,0,D,D,1,0,0,Canceled,04/04/2016
29,Resort Hotel,1,290,39,2016,June,25,13,1,4,1,0,0,BB,Online TA,TA/TO,0,0,0,A,A,0,0,0,Canceled,05/05/2016
18,Resort Hotel,1,340,114,2016,June,25,13,1,5,2,0,0,BB,Online TA,TA/TO,0,0,0,A,A,0,0,0,Canceled,20/02/2016
21,Resort Hotel,1,200,248,2016,June,25,14,0,4,2,0,0,BB,Online TA,TA/TO,0,0,0,A,A,0,0,0,Canceled,12/04/2016
20,Resort Hotel,1,430,98,2016,June,25,14,2,5,2,0,0,BB,Direct,Direct,0,0,0,F,F,0,0,0,Canceled,15/04/2016
16,Resort Hotel,0,680,225,2016,June,25,14,2,9,2,0,0,HB,Offline TA/TO,TA/TO,0,0,0,D,D,0,0,1,Check-Out,25/06/2016
25,Resort Hotel,1,410,274,2016,June,25,15,2,5,2,0,0,BB,Online TA,TA/TO,0,0,0,A,A,0,0,1,Canceled,20/11/2015
1,Resort Hotel,1,630,249,2016,June,25,15,2,8,2,0,0,BB,Online TA,TA/TO,0,0,0,A,A,0,0,1,Canceled,26/12/2015
15,Resort Hotel,1,480,73,2016,June,25,16,2,5,2,0,0,BB,Direct,Direct,0,0,0,F,F,0,0,1,Canceled,02/06/2016
6,Resort Hotel,1,410,21,2016,June,25,16,2,5,2,0,0,BB,Direct,Direct,0,0,0,A,A,0,0,0,Canceled,08/06/2016
10,Resort Hotel,1,100,37,2016,June,25,17,0,2,2,0,0,HB,Online TA,TA/TO,0,0,0,A,A,0,0,0,Canceled,11/05/2016
13,Resort Hotel,0,480,300,2016,June,25,17,2,5,2,0,0,BB,Online TA,TA/TO,0,0,0,G,G,0,0,1,Check-Out,24/06/2016
25,Resort Hotel,1,310,117,2016,June,25,18,2,3,2,0,0,BB,Online TA,TA/TO,0,0,0,E,E,0,0,1,Canceled,27/02/2016
20,Resort Hotel,0,430,256,2016,June,25,18,2,5,2,0,0,HB,Offline TA/TO,TA/TO,0,0,0,A,A,0,0,2,Check-Out,25/06/2016
16,Resort Hotel,1,430,231,2016,June,25,18,2,5,2,0,0,BB,Offline TA/TO,TA/TO,0,0,0,A,A,0,0,0,Canceled,15/12/2015
22,Resort Hotel,1,450,235,2016,June,26,19,2,5,2,0,0,BB,Online TA,TA/TO,0,0,0,E,E,1,0,2,Canceled,18/03/2016
11,Resort Hotel,1,520,128,2016,June,26,19,3,5,2,0,0,BB,Online TA,TA/TO,0,0,0,A,A,0,0,0,Canceled,12/02/2016
21,Resort Hotel,1,430,152,2016,June,26,20,2,5,2,0,0,BB,Offline TA/TO,TA/TO,0,0,0,D,D,0,0,0,Canceled,20/01/2016
19,Resort Hotel,1,340,124,2016,June,26,21,1,5,2,0,0,BB,Online TA,TA/TO,0,0,0,A,A,0,0,1,Canceled,09/06/2016
2,Resort Hotel,0,860,235,2016,June,26,21,4,10,2,0,0,HB,Offline TA/TO,TA/TO,0,0,0,D,D,0,0,0,Check-Out,05/07/2016
20,Resort Hotel,0,150,322,2016,June,26,22,0,3,2,0,0,HB,Groups,Direct,0,0,0,A,A,0,0,0,Check-Out,25/06/2016
27,Resort Hotel,0,150,322,2016,June,26,22,0,3,2,0,0,HB,Groups,Direct,0,0,0,A,A,0,0,0,Check-Out,25/06/2016
19,Resort Hotel,0,150,253,2016,June,26,22,0,3,2,0,0,HB,Groups,Direct,0,0,0,A,A,0,0,0,Check-Out,25/06/2016
4,Resort Hotel,0,170,322,2016,June,26,22,0,3,2,0,0,HB,Groups,Direct,0,0,0,A,C,1,0,0,Check-Out,25/06/2016
16,Resort Hotel,0,150,322,2016,June,26,22,0,3,2,0,0,HB,Groups,Direct,0,0,0,A,A,0,0,0,Check-Out,25/06/2016
4,Resort Hotel,0,100,2,2016,June,26,22,0,1,1,0,0,BB,Corporate,Corporate,0,0,0,A,F,0,0,0,Check-Out,23/06/2016
21,Resort Hotel,1,50,18,2016,June,26,23,0,1,2,1,0,BB,Online TA,TA/TO,0,0,0,H,H,0,0,0,Canceled,11/06/2016
15,Resort Hotel,1,380,131,2016,June,26,23,2,3,2,0,0,BB,Online TA,TA/TO,0,0,0,A,A,0,0,0,Canceled,24/02/2016
10,Resort Hotel,0,260,286,2016,June,26,23,1,3,2,0,0,BB,Online TA,TA/TO,0,0,0,A,F,1,0,2,Check-Out,27/06/2016
17,Resort Hotel,0,240,262,2016,June,26,23,1,3,2,0,0,BB,Offline TA/TO,TA/TO,0,0,0,A,B,0,0,0,Check-Out,27/06/2016
26,Resort Hotel,1,430,284,2016,June,26,24,2,5,2,0,0,BB,Online TA,TA/TO,0,0,0,E,E,0,0,3,No-Show,24/06/2016
10,Resort Hotel,0,430,252,2016,June,26,24,2,5,2,0,0,BB,Offline TA/TO,TA/TO,0,0,0,A,C,1,0,0,Check-Out,01/07/2016
6,Resort Hotel,0,910,291,2016,June,26,24,4,10,2,0,0,BB,Offline TA/TO,TA/TO,0,0,0,D,D,0,0,1,Check-Out,08/07/2016
2,Resort Hotel,1,230,75,2016,June,26,25,2,1,2,0,0,BB,Online TA,TA/TO,0,0,0,A,A,0,0,0,Canceled,12/04/2016
25,Resort Hotel,1,330,127,2016,June,26,25,2,3,2,2,0,HB,Online TA,TA/TO,0,0,0,G,G,0,0,0,Canceled,29/02/2016
8,Resort Hotel,1,570,196,2016,June,26,25,3,6,2,0,0,BB,Online TA,TA/TO,0,0,0,D,D,0,0,0,Canceled,08/06/2016
9,Resort Hotel,0,860,241,2016,June,26,25,4,10,3,1,0,BB,Online TA,TA/TO,0,0,0,H,H,0,0,0,Check-Out,09/07/2016
14,Resort Hotel,1,430,90,2016,June,27,26,2,4,2,0,0,BB,Online TA,TA/TO,0,0,0,A,A,0,0,1,Canceled,06/05/2016
11,Resort Hotel,0,340,227,2016,June,27,26,2,2,2,1,0,HB,Direct,Direct,0,0,0,D,C,0,1,2,Check-Out,30/06/2016
18,Resort Hotel,1,110,5,2016,June,27,27,1,0,2,0,0,BB,Online TA,TA/TO,0,0,0,A,A,1,0,0,Canceled,23/06/2016
24,Resort Hotel,1,140,26,2016,June,27,27,1,1,2,0,0,BB,Online TA,TA/TO,0,0,0,A,A,0,0,0,Canceled,02/06/2016
9,Resort Hotel,1,340,91,2016,June,27,27,1,5,2,0,0,BB,Online TA,TA/TO,0,0,0,A,A,0,0,0,Canceled,28/03/2016
25,Resort Hotel,1,520,174,2016,June,27,27,3,5,2,0,0,BB,Online TA,TA/TO,0,0,0,A,A,0,0,1,Canceled,28/05/2016
14,Resort Hotel,1,520,174,2016,June,27,27,3,5,2,0,0,BB,Online TA,TA/TO,0,0,0,A,A,0,0,1,Canceled,28/05/2016
15,Resort Hotel,1,620,184,2016,June,27,27,3,7,2,0,0,BB,Offline TA/TO,TA/TO,0,0,0,A,A,0,0,0,Canceled,11/01/2016
12,Resort Hotel,1,430,174,2016,June,27,28,2,5,2,0,0,BB,Online TA,TA/TO,0,0,0,A,A,0,0,0,Canceled,07/03/2016
4,Resort Hotel,1,580,266,2016,June,27,28,2,8,2,3,0,BB,Online TA,TA/TO,0,0,0,H,H,0,0,0,Canceled,12/10/2015
20,Resort Hotel,0,580,314,2016,June,27,28,2,8,2,0,0,BB,Offline TA/TO,TA/TO,0,0,0,A,B,0,0,0,Check-Out,08/07/2016
23,Resort Hotel,1,200,114,2016,June,27,29,0,3,2,0,0,BB,Online TA,TA/TO,0,0,0,A,A,0,0,0,Canceled,08/03/2016
13,Resort Hotel,1,910,168,2016,June,27,29,4,11,2,0,0,BB,Online TA,TA/TO,0,0,0,A,A,0,0,0,Canceled,21/03/2016
18,Resort Hotel,1,580,201,2016,June,27,30,2,8,2,1,0,HB,Online TA,TA/TO,0,0,0,A,A,0,0,2,Canceled,27/04/2016
20,Resort Hotel,1,550,220,2016,July,27,1,2,6,2,0,0,HB,Online TA,TA/TO,0,0,0,A,A,1,0,1,Canceled,01/03/2016
30,Resort Hotel,1,530,301,2016,July,27,1,2,7,2,0,0,BB,Online TA,TA/TO,0,0,0,E,E,0,0,2,Canceled,07/09/2015
15,Resort Hotel,0,930,305,2016,July,27,1,4,10,2,0,0,BB,Offline TA/TO,TA/TO,0,0,0,A,A,1,0,0,Check-Out,15/07/2016
22,Resort Hotel,1,230,73,2016,July,27,2,2,1,2,0,0,BB,Online TA,TA/TO,0,0,0,A,A,0,0,0,Canceled,22/04/2016
25,Resort Hotel,1,430,172,2016,July,27,2,2,5,2,2,0,BB,Online TA,TA/TO,0,0,0,G,G,0,0,0,Canceled,22/06/2016
16,Resort Hotel,1,530,172,2016,July,27,2,2,6,2,0,0,BB,Online TA,TA/TO,0,0,0,E,E,0,0,1,Canceled,16/02/2016
14,Resort Hotel,1,660,138,2016,July,27,2,4,6,2,0,0,BB,Online TA,TA/TO,0,0,0,D,D,0,0,0,Canceled,19/02/2016
6,Resort Hotel,1,660,138,2016,July,27,2,4,6,2,0,0,BB,Online TA,TA/TO,0,0,0,D,D,0,0,0,Canceled,19/02/2016
19,Resort Hotel,1,960,178,2016,July,27,2,4,11,2,0,0,BB,Online TA,TA/TO,0,0,0,A,A,0,0,0,Canceled,11/06/2016
30,Resort Hotel,0,910,255,2016,July,28,4,4,10,2,0,0,HB,Offline TA/TO,TA/TO,0,0,0,D,D,0,0,0,Check-Out,18/07/2016
26,Resort Hotel,1,430,172,2016,July,28,5,2,5,2,0,0,BB,Offline TA/TO,TA/TO,0,0,0,D,D,0,0,0,Canceled,19/01/2016
21,Resort Hotel,1,100,24,2016,July,28,7,0,2,2,0,0,BB,Online TA,TA/TO,0,0,0,A,A,0,0,1,Canceled,23/06/2016
18,Resort Hotel,1,130,123,2016,July,28,7,0,3,2,0,0,BB,Online TA,TA/TO,0,0,0,E,E,0,0,0,Canceled,12/03/2016
1,Resort Hotel,1,480,209,2016,July,28,8,2,5,2,2,0,BB,Online TA,TA/TO,0,0,0,G,G,0,0,0,Canceled,01/04/2016
18,Resort Hotel,1,430,241,2016,July,28,8,2,5,2,0,0,BB,Online TA,TA/TO,0,0,0,D,D,0,0,1,Canceled,07/03/2016
14,Resort Hotel,1,230,22,2016,July,28,9,2,1,2,0,0,BB,Direct,Direct,0,0,0,H,H,0,0,0,Canceled,20/06/2016
25,Resort Hotel,1,90,149,2016,July,29,10,1,0,2,2,0,BB,Online TA,TA/TO,0,0,0,G,G,0,0,0,Canceled,22/02/2016
10,Resort Hotel,1,390,275,2016,July,29,11,1,5,2,0,0,BB,Online TA,TA/TO,0,0,0,A,A,0,0,0,Canceled,12/10/2015
2,Resort Hotel,1,430,245,2016,July,29,11,2,5,2,0,0,BB,Online TA,TA/TO,0,0,0,E,E,0,0,1,Canceled,16/12/2015
13,Resort Hotel,1,860,284,2016,July,29,11,4,10,2,1,0,BB,Online TA,TA/TO,0,0,0,A,A,0,0,2,Canceled,07/04/2016
22,Resort Hotel,0,210,309,2016,July,29,12,0,4,2,0,0,BB,Online TA,TA/TO,0,0,0,A,E,0,1,2,Check-Out,16/07/2016
2,Resort Hotel,1,430,277,2016,July,29,12,2,5,2,0,0,BB,Online TA,TA/TO,0,0,0,A,A,0,0,1,Canceled,16/10/2015
8,Resort Hotel,1,390,35,2016,July,29,14,2,3,2,0,0,HB,Online TA,TA/TO,0,0,0,A,A,4,0,0,Canceled,21/06/2016
13,Resort Hotel,1,150,63,2016,July,29,15,0,2,2,0,0,BB,Direct,Direct,0,0,0,D,D,0,0,0,Canceled,06/07/2016
3,Resort Hotel,1,150,54,2016,July,29,15,0,2,2,0,0,BB,Online TA,TA/TO,0,0,0,A,A,0,0,0,Canceled,13/06/2016
17,Resort Hotel,1,380,66,2016,July,29,15,2,4,2,2,0,BB,Online TA,TA/TO,0,0,0,G,G,0,0,0,Canceled,27/05/2016
29,Resort Hotel,1,480,305,2016,July,29,15,2,5,2,0,0,HB,Online TA,TA/TO,0,0,0,A,A,0,0,2,Canceled,16/09/2015
22,Resort Hotel,1,530,143,2016,July,29,15,2,7,2,2,1,BB,Online TA,TA/TO,0,0,0,G,G,0,0,0,Canceled,24/02/2016
8,Resort Hotel,1,330,20,2016,July,29,16,2,3,1,0,0,BB,Online TA,TA/TO,0,0,0,E,E,0,0,0,Canceled,27/06/2016
21,Resort Hotel,1,380,152,2016,July,29,16,2,4,2,0,0,BB,Online TA,TA/TO,0,0,0,A,A,0,0,1,Canceled,20/06/2016
7,Resort Hotel,1,430,109,2016,July,29,16,2,5,2,0,0,HB,Online TA,TA/TO,0,0,0,D,D,0,0,0,Canceled,29/03/2016
30,Resort Hotel,1,430,144,2016,July,29,16,2,5,2,0,0,BB,Offline TA/TO,TA/TO,0,0,0,D,D,0,0,1,Canceled,03/03/2016
8,Resort Hotel,1,520,108,2016,July,29,16,2,6,2,0,0,HB,Online TA,TA/TO,0,0,0,E,E,2,0,0,Canceled,13/04/2016
14,Resort Hotel,1,500,105,2016,July,29,16,2,6,2,0,0,HB,Online TA,TA/TO,0,0,0,E,E,1,0,0,Canceled,13/04/2016
26,Resort Hotel,1,1140,203,2016,July,29,16,6,12,2,2,0,BB,Online TA,TA/TO,0,0,0,G,G,0,0,0,Canceled,31/12/2015
24,Resort Hotel,1,370,263,2016,July,30,17,2,3,2,2,0,Undefined,Offline TA/TO,TA/TO,0,0,0,C,C,2,0,0,Canceled,25/02/2016
11,Resort Hotel,1,280,136,2016,July,30,17,2,2,2,0,0,BB,Offline TA/TO,TA/TO,0,0,0,D,D,0,0,0,Canceled,20/06/2016
26,Resort Hotel,1,710,184,2016,July,30,17,4,7,2,0,0,BB,Online TA,TA/TO,0,0,0,A,A,0,0,1,Canceled,18/01/2016
30,Resort Hotel,1,660,165,2016,July,30,17,4,6,2,0,0,BB,Online TA,TA/TO,0,0,0,E,E,0,0,2,Canceled,15/02/2016
17,Resort Hotel,1,430,93,2016,July,30,18,2,5,2,0,0,HB,Online TA,TA/TO,0,0,0,A,A,0,0,0,Canceled,03/05/2016
21,Resort Hotel,1,480,119,2016,July,30,19,2,5,2,0,0,HB,Online TA,TA/TO,0,0,0,E,E,0,0,1,Canceled,13/06/2016
14,Resort Hotel,1,580,161,2016,July,30,19,2,8,2,2,0,BB,Online TA,TA/TO,0,0,0,G,G,0,0,1,Canceled,18/02/2016
18,Resort Hotel,1,290,155,2016,July,30,20,1,4,2,0,0,BB,Offline TA/TO,TA/TO,0,0,0,A,A,0,0,0,Canceled,22/03/2016
27,Resort Hotel,1,340,155,2016,July,30,20,1,4,2,1,0,BB,Offline TA/TO,TA/TO,0,0,0,C,C,0,0,0,Canceled,22/03/2016
29,Resort Hotel,1,290,28,2016,July,30,20,1,4,2,0,0,BB,Online TA,TA/TO,0,0,0,E,E,0,0,0,Canceled,22/06/2016
4,Resort Hotel,1,50,8,2016,July,30,21,0,1,1,0,0,BB,Corporate,Corporate,0,0,0,A,A,0,0,2,Canceled,20/07/2016
15,Resort Hotel,0,430,306,2016,July,30,21,2,5,2,0,0,BB,Offline TA/TO,TA/TO,0,0,0,E,E,0,0,0,Check-Out,28/07/2016
7,Resort Hotel,1,480,113,2016,July,30,21,2,6,2,0,0,BB,Online TA,TA/TO,0,0,0,D,D,0,0,0,Canceled,03/04/2016
20,Resort Hotel,1,100,34,2016,July,30,22,0,2,2,0,0,HB,Online TA,TA/TO,0,0,0,A,A,0,0,0,Canceled,11/07/2016
15,Resort Hotel,1,480,17,2016,July,30,22,2,6,2,0,0,BB,Online TA,TA/TO,0,0,0,A,A,0,0,0,Canceled,09/07/2016
13,Resort Hotel,1,470,149,2016,July,30,23,2,5,3,0,0,FB,Offline TA/TO,TA/TO,0,0,0,D,D,2,0,1,Canceled,17/05/2016
28,Resort Hotel,1,470,149,2016,July,30,23,2,5,2,0,0,FB,Offline TA/TO,TA/TO,0,0,0,D,D,2,0,1,Canceled,17/05/2016
23,Resort Hotel,1,410,74,2016,July,30,23,2,5,2,0,0,BB,Direct,Direct,0,0,0,A,A,0,0,2,Canceled,17/05/2016
12,Resort Hotel,1,430,98,2016,July,30,23,2,5,2,0,0,HB,Online TA,TA/TO,0,0,0,D,D,0,0,0,Canceled,30/04/2016
15,Resort Hotel,0,340,284,2016,July,31,24,2,3,2,0,0,BB,Online TA,TA/TO,0,0,0,E,E,0,1,1,Check-Out,29/07/2016
23,Resort Hotel,1,90,24,2016,July,31,25,1,0,2,0,0,BB,Online TA,TA/TO,0,0,0,E,E,0,0,0,Canceled,01/07/2016
18,Resort Hotel,1,190,48,2016,July,31,25,1,2,2,0,0,BB,Online TA,TA/TO,0,0,0,D,D,0,0,0,Canceled,14/06/2016
21,Resort Hotel,1,400,262,2016,July,31,25,1,4,2,0,1,BB,Online TA,TA/TO,0,0,0,A,C,3,0,2,Canceled,18/04/2016
9,Resort Hotel,1,360,115,2016,July,31,26,1,5,2,0,0,BB,Online TA,TA/TO,0,0,0,A,A,1,0,3,Canceled,15/07/2016
25,Resort Hotel,1,150,145,2016,July,31,27,0,3,3,0,0,BB,Direct,Direct,0,0,0,F,F,0,0,0,Canceled,17/05/2016
